ocid,releasedate,buyer_id,buyer,supplier,supplier_id,aw_total_suppliers,aw_value
ocds-0c46vo-0001-ea56636e-8742-4aa1-92d9-7724a08a70fa,2018-12-20 14:45:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAMMELL LAIRD SHIPREPAIRERS &AMP; SHIPBUILDERS LIMITED,,1,357000000
ocds-0c46vo-0001-2ebd3183-288d-49c1-89ba-b0535a456332,2018-04-28 10:42:11+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,J. MURPHY & SONS LIMITED,00492042,1,43647799
ocds-0c46vo-0001-82888d8f-f7f3-4ccc-8238-97bc865d3386,2018-05-14 11:48:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NUFFIELD HEALTH,00576970,1,975000
ocds-0c46vo-0001-0f2cf92f-dcc5-4d18-96f1-726f87297846,2018-11-30 13:09:13+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"SPECTRADYNAMICS, INC",,1,347000
ocds-0c46vo-0001-616fd43a-2bae-4a04-90f8-a4601e4a78c8,2019-01-28 09:11:14+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RFD BEAUFORT LTD.,,1,20000000
ocds-0c46vo-0001-72d76439-8018-43a2-a8b6-325dfd26e278,2019-01-28 06:40:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PARK AIR SYSTEMS LIMITED,01951792,1,624000
ocds-0c46vo-0001-9f2e1605-b478-49b4-a047-bc10bdf5d91b,2019-01-16 15:45:19+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,VOLKSWAGEN GROUP INSURANCE AND RISK MANAGEMENT SERVICES (UK) LIMITED,02135745,1,1572310.96
ocds-0c46vo-0001-45399fbc-bb1e-4edc-86aa-bc9f4b5a1974,2019-01-15 12:26:19+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARL ZEISS LTD,00542141,1,100000
ocds-0c46vo-0001-b871ef4c-4b72-4310-a683-0be7bd63177f,2019-01-11 13:59:29+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AIR CHARTER SERVICE LIMITED,,1,297452.37
ocds-0c46vo-0001-56d4696d-053e-49dd-afa0-1aa9f2830010,2019-01-11 16:46:57+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EITEC LTD,,1,491615
ocds-0c46vo-0001-bfc5bc9b-b6ec-4b7f-9e1e-d77e2aea232b,2019-01-18 09:06:21+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SOFTWARE BOX LIMITED,02109168,1,530300
ocds-0c46vo-0001-9295000f-2388-47e4-9e9d-828b9125d845,2019-01-18 16:02:48+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CRANLEA HUMAN PERFORMANCE LIMITED,,1,231173
ocds-0c46vo-0001-b440378b-69c3-46ea-ae60-b7c7ee6dbe44,2019-01-17 08:54:34+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACTICA CONSULTING LIMITED,03396854,1,325992
ocds-0c46vo-0001-e2bb1377-ba4f-4efe-b1f1-12eaa3d75fe0,2019-01-18 16:37:51+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EXSEL DESIGN AND INTEGRATION LIMITED,,1,61658.72
ocds-0c46vo-0001-ab481768-7c5b-42d5-9923-aff243e9494b,2019-01-18 16:55:13+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOHEMIA INTERACTIVE SIMULATIONS (UK) LTD,,1,487589.94
ocds-0c46vo-0001-8919041d-91cd-482e-9040-7797a66eef2f,2019-01-17 11:06:46+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SPOTLIGHT DATA TRADING NAME OF STRATEGIC KM LTD,,1,328125
ocds-0c46vo-0001-7cb14864-c87b-451b-8cd9-b587b60ff990,2019-01-25 13:37:47+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INTERNATIONAL PAINT LIMITED,00063604,1,11720000
ocds-0c46vo-0001-a89837f2-2724-44c3-86d7-4f1bd7669880,2017-08-04 12:03:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,VOLKER STEVIN CONSTRUCTION EUROPE B.V.,FC026215,1,2023933
ocds-0c46vo-0001-b07da14e-1b4f-45ad-a0f3-25607f32cea2,2019-02-12 12:06:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,01132885,1,181000
ocds-0c46vo-0133-153106-2019,2019-04-02 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OCENCO INCORPORATED,,1,4623697.0
ocds-0c46vo-0001-b53a1375-8e6e-4260-92c3-47ad850978bf,2017-04-04 16:27:55+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"COMPANIA ESPANOLA DE PETROLEOS, S.A.U (CEPSA)",,1,0
ocds-0c46vo-0001-3cfe2e20-7429-4705-88f5-fd03f2be8ce8,2017-11-28 13:45:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PA CONSULTING SERVICES LIMITED,00414220,1,2166666
ocds-0c46vo-0001-0e72992a-4625-4934-8554-7bf73b0c5e18,2018-02-08 09:11:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EITEC LTD,,1,20359
ocds-0c46vo-0001-35464f37-945b-46c1-a1a5-00a571683223,2018-10-18 14:44:23+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEVEL PEAKS ASSOCIATES LTD,06379641,1,39477.6
ocds-0c46vo-0001-fecdb0cb-452e-4691-bcea-204615c6f8c1,2017-10-31 15:46:43+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RM EDUCATION LTD,01148594,1,63090
ocds-0c46vo-0001-892de1e9-2ca9-4aa1-ab91-68f1febc416e,2017-07-03 11:00:37+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OPTICHROME COMPUTER SYSTEMS LIMITED,01608093,1,0
ocds-0c46vo-0001-ad3a7927-5ef0-4e0c-ba1e-680b15e283ef,2017-09-26 16:15:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IBM UNITED KINGDOM LIMITED,00741598,1,72450
ocds-0c46vo-0001-1a689d50-bd6f-4a5c-bfd9-9ba4a830e09e,2017-11-01 10:00:43+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARBON60 LIMITED,02209742,1,904516.67
ocds-0c46vo-0001-d8931467-3a44-4fa3-a10d-fa8eafb72e9d,2019-02-20 16:33:22+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FIELD TEXTILES LIMITED,03584324,1,12000000
ocds-0c46vo-0001-98a4913e-a5c0-4b97-a574-ff9260d7944b,2017-11-29 10:38:38+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HELYX SECURE INFORMATION SYSTEMS LIMITED,04464638,1,70366
ocds-0c46vo-0001-5472db63-d352-443c-9e17-dc057e254736,2018-01-04 09:56:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TP GROUP,,1,71016
ocds-0c46vo-0001-06338336-21b0-4efb-a308-8b6ce6c1814f,2017-05-03 16:21:18+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RENAISSANCE ESERVICES LTD,,1,69250
ocds-0c46vo-0001-d717b211-029a-4afb-9442-f999c22b1067,2017-06-28 15:19:40+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FRAZER-NASH CONSULTANCY GROUP LIMITED,04331183,1,54000
ocds-0c46vo-0001-5f5aab40-c47d-4122-9fe1-d6b9bc65d2fc,2017-07-06 09:58:05+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIGHTFOOT DEFENCE LIMITED,05231340,1,41405
ocds-0c46vo-0001-a7e6a9d1-ab38-47c9-9691-df8083dfa039,2017-07-10 14:13:21+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTT MACDONALD LIMITED,01243967,2,200000
ocds-0c46vo-0001-a7e6a9d1-ab38-47c9-9691-df8083dfa039,2017-07-10 14:13:21+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WYG MANAGEMENT SERVICES LIMITED,04807864,2,200000
ocds-0c46vo-0001-772b9ec7-6fcc-4192-8c67-48d03b4ab031,2017-08-01 14:01:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WAZOKU LIMITED,07540637,1,49000
ocds-0c46vo-0001-155c205e-b119-45d3-a513-02b08f963a19,2017-10-11 16:26:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACTSAFE SYSTEMS AB,,1,6632
ocds-0c46vo-0001-95de1a9c-6484-49a0-8677-e63dd40b975e,2017-11-22 10:17:48+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OSPREY CONSULTING SERVICES LIMITED,06034579,1,31500
ocds-0c46vo-0001-6b1dde7d-f7ca-488c-90ec-82a477663843,2017-12-05 10:51:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,K INTERNATIONAL,,1,160000
ocds-0c46vo-0001-44f9d933-48d8-405d-8c9c-d992a3d03571,2018-05-22 11:21:43+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,COMPANIA ESPANOLA DE PETROLEOS SA,28003119,1,0
ocds-0c46vo-0001-017e30c9-7d66-4eb7-85e1-43c2cc5eec2f,2018-07-06 14:34:43+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BABCOCK AEROSPACE LIMITED,03887962,1,69833151
ocds-0c46vo-0001-0a99592c-532d-44c6-980a-840e7a1bad4c,2018-07-06 14:37:53+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BABCOCK AEROSPACE LIMITED,03887962,1,51774189
ocds-0c46vo-0001-74e2e623-b6bd-445a-9916-c542e62bb158,2018-12-18 15:24:38+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PROFILE SECURITY SERVICES LIMITED,02371997,1,654679.66
ocds-0c46vo-0133-090152-2017,2017-03-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HELI UNION,,1,861000.0
ocds-0c46vo-0133-092330-2017,2017-03-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CITY & GUILDS OF LONDON INSTITUTE (ILM),,1,324276.0
ocds-0c46vo-0001-de91d990-5809-4f63-a08e-5bfed4064e2d,2018-05-31 09:15:12+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ST. JOHN AMBULANCE,03866129,1,73000
ocds-0c46vo-0001-f2f489a0-af98-43f1-a3cb-d966affa7b36,2018-06-14 12:09:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DAISY COMMUNICATIONS LTD.,04145329,1,50724
ocds-0c46vo-0001-851e7610-be12-40bf-91d7-de2974a7a68a,2018-09-13 11:00:11+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS SUBMARINES,,1,820000
ocds-0c46vo-0133-159419-2019,2019-04-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROHDE AND SCHWARZ UK LTD,,1,346201.0
ocds-0c46vo-0133-161129-2019,2019-04-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,6787000.0
ocds-0c46vo-0001-b7748cff-2c8b-41c9-9b54-cf0e89662e8c,2019-03-31 10:09:02+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OCENCO INCORPORATED,,1,4623697
ocds-0c46vo-0001-a27b0f0d-422d-4c88-87cf-ff727ecd8ea0,2018-07-30 06:34:25+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NHS BLOOD &AMP; TRANSPLANT,,1,1500000
ocds-0c46vo-0353-AUG306353,2019-08-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LAW ENFORCEMENT INTERNATIONAL LIMITED,02010109,1,4500000.0
ocds-0c46vo-0353-JUL302098,2019-07-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HAZMATLINK LIMITED,05196920,1,124250.0
ocds-0c46vo-0353-AUG263946,2018-08-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIGHTFOOT DEFENCE LIMITED,05231340,1,3000000.0
ocds-0c46vo-0001-966a037a-5581-44fd-a960-92c139517733,2017-02-28 07:22:01+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LINDE GAS AG GESELLSCHAEFTSBEREICH LINDE GAS,,1,50000
ocds-0c46vo-0001-33d91791-0217-497b-8229-8151443fc699,2017-10-25 11:58:30+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0353-FEB285499,2019-02-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA BUSINESS SERVICES LTD,02299747,1,416437.64
ocds-0c46vo-0001-76a8df3c-5d8a-4fa6-bac4-59206a0a8675,2017-10-31 10:55:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AACE,,1,749900
ocds-0c46vo-0353-MAY293687,2019-05-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,1500000.0
ocds-0c46vo-0001-607e7ac3-136c-497f-930b-84ab2f252524,2018-04-10 15:06:37+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOOMALERT LTD,,1,14558
ocds-0c46vo-0133-023671-2018,2018-01-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,00936751,1,1134235.0
ocds-0c46vo-0001-275d7687-b0c8-4ee1-bfc0-fef7fa75ff4e,2017-11-21 10:56:52+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IMD CONSULTANCY LIMITED,,1,19500
ocds-0c46vo-0001-e6b81a42-8364-4f98-ae8e-2f5b640b1e4a,2019-12-03 09:51:23+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TEDDINGTON ELECTRONICS LIMITED,05763831,1,442298.67
ocds-0c46vo-0001-e382db89-53fe-4194-bde5-849a3afe6d38,2017-02-02 14:31:58+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS LIMITED,02830644,1,252
ocds-0c46vo-0001-84d2bc52-2b46-434a-bf07-7cdb1f158631,2017-04-09 14:49:05+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OFFICE DE TOURISME DE PRALOGNAN-LA-VANOISE,,1,38186
ocds-0c46vo-0001-eb8e99d4-8c8a-401d-9a89-f7ee23b03a56,2017-04-09 20:21:02+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACTIVE HEALTH SOLUTIONS LIMITED,,1,173777
ocds-0c46vo-0001-97c4acc8-4483-4742-b5bf-c223384df148,2017-06-08 13:03:21+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTOR OILS HELLAS,,1,0
ocds-0c46vo-0001-65f433e2-6648-476c-9ad3-fc2de9c6b05d,2017-07-01 07:18:12+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IHS GLOBAL LIMITED,00788737,1,176643
ocds-0c46vo-0001-b3719090-985a-4dc7-99a9-0f3ae7f8b63b,2017-07-03 08:48:26+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIGHTFOOT DEFENCE,,1,193980
ocds-0c46vo-0001-72b735a7-ed0d-47c9-8347-112fb34d08ac,2019-12-02 10:03:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOOBYDOO LTD,,1,603388
ocds-0c46vo-0001-9f6193c9-948e-4a3b-b024-8a7d8a5a7f66,2017-09-29 05:54:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WAY BEYOND,,2,1600000
ocds-0c46vo-0001-9f6193c9-948e-4a3b-b024-8a7d8a5a7f66,2017-09-29 05:54:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WAY BEYOND,,2,1600000
ocds-0c46vo-0001-b9d258f0-515a-40c9-a0a3-41b4d9a6be04,2017-10-22 06:48:36+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TRITEC DEVELOPMENTS LIMITED,,1,253300
ocds-0c46vo-0001-c136039c-154b-43e5-8a8c-c13fab267b4f,2017-10-21 07:18:14+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FERRETS INCOPORATED LIMITED,,1,335551.04
ocds-0c46vo-0001-3954808f-fe03-4f45-93b3-0670891167f4,2018-03-09 09:12:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,VOITH TURBO GMBH &AMP; CO. KG,,1,4000000
ocds-0c46vo-0001-15a8ceca-baad-4567-b17c-86c336989c9d,2018-06-08 13:33:14+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS LIMITED,02830644,1,200000
ocds-0c46vo-0001-685704b6-b779-4144-80a5-a7a38efb7aa5,2017-03-17 13:15:35+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,JAMES FISHER NUCLEAR LTD,,1,37000
ocds-0c46vo-0001-9204e516-79c3-4034-a087-e6c038061081,2017-04-10 15:29:40+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PA CONSULTING SERVICE LTD,,1,56466
ocds-0c46vo-0001-11274057-1f17-4b2b-b2ae-fb9bf5f6e423,2017-05-05 09:53:16+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HORIZON AVIATION,,1,223333
ocds-0c46vo-0001-9faf3ff5-f9da-4fd9-8b9e-b6e61fdd9648,2018-01-15 12:01:59+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,,1,0
ocds-0c46vo-0001-315b7f5c-c1f4-4f47-ad35-414dac1352c9,2018-06-01 12:04:46+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AIRBORNE SYSTEMS LIMITED,02524190,1,35000000
ocds-0c46vo-0001-b6f6afdb-e600-4e63-90e8-82a65044d222,2019-04-07 18:03:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,GOODYEAR NEDERLAND BV,,1,1000000
ocds-0c46vo-0001-1249fe45-fd7e-4ad3-884a-186a5d55e635,2017-04-02 08:48:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OROLIA,,1,600000
ocds-0c46vo-0001-b6016016-9017-430a-b18c-222872c0440b,2017-05-13 11:45:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TERBERG DTS (UK) LTD,,1,850000
ocds-0c46vo-0001-9c32221f-7067-46bc-be5b-b0a6494f08d4,2017-03-09 17:47:30+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CITY AND GUILDS OF LONDON INSTITUTE (ILM),,1,324276
ocds-0c46vo-0001-3070d0f9-ad9e-4f89-88aa-7383da90c3f6,2017-10-25 15:21:26+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SKALAR UK LTD,,1,0
ocds-0c46vo-0001-bfee9025-455d-4e9a-9a38-bf37c9a04a78,2018-01-15 12:21:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DAMCO UK LIMITED,01847748,1,369000
ocds-0c46vo-0001-6f66cb41-59b0-498d-a544-233a234c2af8,2018-01-26 15:56:46+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,705101
ocds-0c46vo-0001-58d6e2ec-ed9b-4b9f-b11c-cdfb5edd4ed1,2018-08-10 14:56:37+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,I-4S - INNOVATION FOR SHELTER INTERNATIONAL,,1,9651455
ocds-0c46vo-0001-50439961-d662-4929-bf6d-f131aa984775,2019-04-03 14:06:44+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,348589
ocds-0c46vo-0133-163749-2019,2019-04-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS COMMAND & SONAR SYSTEMS,,1,2609546.0
ocds-0c46vo-0133-163732-2019,2019-04-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,COMPANTIA BRASILERIA DE CARTUCHOS,,1,31702682.0
ocds-0c46vo-0133-162103-2019,2019-04-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BLUE SCIENTIFIC LTD,,1,348305.0
ocds-0c46vo-0001-26d97e1f-0371-490f-8ac0-db0cf227fa2e,2019-02-21 14:20:29+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,COMPANIA ESPANOLA DE PETROLEOS SA (CEPSA),,1,0
ocds-0c46vo-0001-f1826d27-c2cc-4a8b-bb32-16509ac3a7bd,2017-04-13 12:29:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,GENERAL DYNAMICS UNITED KINGDOM,,1,330000000
ocds-0c46vo-0001-059d8610-abb4-4d42-9287-ead8dc9d3d0b,2017-10-24 13:19:35+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTOR OILS (HELLAS) CORINTH REFINERY S.A,,1,0
ocds-0c46vo-0001-f399a0aa-6685-483c-90ba-619bbd00ac7a,2017-11-23 12:02:48+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,COMPASS CONTRACT SERVICES (ESS),,1,88461105.2
ocds-0c46vo-0001-2da4a628-c312-4e99-ad44-1b4add8a91fb,2018-01-18 12:56:57+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RUNTIME COLLECTIVE LIMITED T/A BRANDWATCH,,1,105120
ocds-0c46vo-0001-a245f722-b7c3-4034-a7b4-a651d9c93a16,2018-03-15 10:46:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARBON60 LIMITED,02209742,1,1071706.13
ocds-0c46vo-0001-e48b0cc2-83ad-48bb-94c1-e28c044d9a9f,2018-05-23 13:34:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AEGIS ENGINEERING LIMITED,07418287,1,1600000
ocds-0c46vo-0001-eccb6447-fb51-4a21-8d0d-f34da18b99a0,2018-06-18 15:33:32+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,01337451,1,1583096.09
ocds-0c46vo-0001-11df36f1-93a9-4150-b88a-77ab1fbd6caf,2018-08-30 16:59:25+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEADING EDGE SUPPORT LTD,,1,75000
ocds-0c46vo-0001-f589e295-8414-4dcf-ae57-20b9c9b296ce,2019-04-08 12:03:03+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"ULTRA ELECTRONICS LIMITED, PRECISION CONTROL SYSTEMS",,1,800000
ocds-0c46vo-0001-0f7adcd4-d172-436e-b0bc-b574b6c7bae0,2018-02-19 08:54:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SUBMERSIBLE SYSTEMS INC,,1,205000
ocds-0c46vo-0001-b0f52c34-438e-4a5e-85db-05edc211839a,2017-02-09 15:05:44+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AGILITY PROJECT LOGISTICS,,1,183241
ocds-0c46vo-0001-5e9bb918-f036-4a26-89f3-96dc58525c94,2017-02-16 11:42:27+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA BUSINESS SERVICES LTD,02299747,1,0
ocds-0c46vo-0001-ef3019ef-c0dc-41b0-ba87-e1ed5d0f6f08,2017-07-11 14:37:33+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EXPRESS AUTOMATION LIMITED,,1,6944000
ocds-0c46vo-0001-554000f9-62ec-414f-ba87-a565f54f0a4c,2017-08-29 10:31:23+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WYG MANAGEMENT SERVICES LIMITED,04807864,1,66089.97
ocds-0c46vo-0001-d9ba7863-44eb-4c03-bf7f-78100ed7461c,2018-11-19 09:39:41+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,00414948,1,2450576
ocds-0c46vo-0001-5a18cd2c-90cd-42f7-ab5e-7506873bec3e,2018-12-20 12:17:18+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EDM PLUS (UK) LTD,,1,13500
ocds-0c46vo-0133-168318-2019,2019-04-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PHOENIX SCALES LTD,,1,135903.0
ocds-0c46vo-0133-028922-2017,2017-01-25 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INZPIRE LIMITED,05456427,1,10625000.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,JSMDT LTD,03692722,1,1041030.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LLOYDS SCHOOL OF MOTORING,,1,214680.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACCIDONT LIMITED,SC196265,1,1917240.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,J.COATES (H.G.V. SERVICES) LIMITED,01051371,1,4326750.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SYSTEM GROUP LIMITED,03195134,1,6067830.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACCIDONT LIMITED,SC196265,1,9395100.0
ocds-0c46vo-0133-015472-2017,2017-01-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MAINSTREAM TRAINING LIMITED,03348003,1,8586240.0
ocds-0c46vo-0001-b6ed269c-6c65-4e5b-a134-8d64e06c0a76,2019-12-05 16:22:37+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,1164360
ocds-0c46vo-0001-26f22c2b-9d1e-4a26-baa7-c9ccb1df419a,2019-11-30 09:30:52+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BERGBAHNEN HINDELANG-OBERJOCH AG,,3,933815
ocds-0c46vo-0133-046618-2018,2018-02-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAINES SIMMONS LTD,,1,3000000.0
ocds-0c46vo-0133-070966-2018,2018-02-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS COMMAND AND CONTROL SYSTEMS,,1,12422793.0
ocds-0c46vo-0133-042161-2018,2018-01-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RAND EUROPE COMMUNITY INTEREST,,1,800000.0
ocds-0c46vo-0133-053816-2017,2017-02-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SAAB AB (PUBL),,1,13330000.0
ocds-0c46vo-0001-37752571-7735-4c62-afda-c6b054cb8835,2019-12-05 12:55:50+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CGI IT UK LIMITED,00947968,1,328106
ocds-0c46vo-0001-26f22c2b-9d1e-4a26-baa7-c9ccb1df419a,2019-11-30 09:30:52+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BERGBAHNEN OFTERSCHWANG-GUNZESRIED GMBH &AMP; CO KG,,3,933815
ocds-0c46vo-0133-065934-2018,2018-02-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FERRETS INCOPORATED LIMITED,,1,335551.04
ocds-0c46vo-0133-073840-2018,2018-02-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SUBMERSIBLE SYSTEMS INC,,1,205000.0
ocds-0c46vo-0133-050058-2017,2017-02-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,JEPPESEN UK LIMITED,,1,1500000.0
